Series Name	Country Name	Country Code	1990 [YR1990]	2000 [YR2000]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]
Electricity production from natural gas sources (% of total)	Panama	PAN	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from natural gas sources (% of total)	Papua New Guinea	PNG	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	Paraguay	PRY	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from natural gas sources (% of total)	Peru	PER	1.701911935	3.957015165	17.64383361	27.47652935	31.17792168	31.67117131	34.06519922	35.6627489	39.21922373	..	..	..
Electricity production from natural gas sources (% of total)	Philippines	PHL	0	0.03753588	28.82200659	31.51935046	32.18625146	32.11672938	28.81225827	29.76610385	26.93599923	..	..	..
Electricity production from natural gas sources (% of total)	Poland	POL	0.092995573	0.648162376	2.859471026	2.845157186	3.024368173	3.167660352	3.054319526	3.568582253	3.871103388	3.126372822	..	..
Electricity production from natural gas sources (% of total)	Portugal	PRT	0	16.45762243	25.40966733	27.98532924	33.4256999	29.73202377	27.75139223	28.74653099	23.41144462	14.08882992	..	..
Electricity production from natural gas sources (% of total)	Puerto Rico	PRI	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	Qatar	QAT	100	100	100	100	100	100	100	100	100	..	..	..
Electricity production from natural gas sources (% of total)	Romania	ROM	35.10084125	17.3316132	18.87012138	18.74239943	15.27803436	13.21764431	11.97974233	13.4921531	14.83479089	..	..	..
Electricity production from natural gas sources (% of total)	Russian Federation	RUS	47.33105885	42.25733284	46.05746253	48.02777583	47.64071951	47.37501831	50.23848681	49.30688575	49.13219983	..	..	..
Electricity production from natural gas sources (% of total)	Rwanda	RWA	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	Samoa	WSM	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	San Marino	SMR	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	Sao Tome and Principe	STP	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	Saudi Arabia	SAU	50.98832505	46.03418627	53.25903634	50.24378723	48.8281097	44.81486259	46.14253521	43.33985133	44.6856596	..	..	..
Electricity production from natural gas sources (% of total)	Senegal	SEN	2.328042328	0.124688279	1.92701927	1.731927711	1.725377426	1.714485654	2.730819246	2.031101238	4.057971014	..	..	..
Electricity production from natural gas sources (% of total)	Serbia	SRB	3.211390056	1.14821324	0.323456046	1.102599179	1.126768212	0.458654789	0.873794191	1.317588891	1.318736004	..	..	..
Electricity production from natural gas sources (% of total)	Seychelles	SYC	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	Sierra Leone	SLE	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	Singapore	SGP	0	18.49992105	77.80031439	79.20161428	80.39887816	80.60026306	77.20017637	77.98238939	84.27189019	..	..	..
Electricity production from natural gas sources (% of total)	Sint Maarten (Dutch part)	SXM	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	Slovak Republic	SVK	7.149860768	10.85784791	6.111804422	5.797361251	5.587621697	7.600601875	8.032333236	11.1354638	10.07130754	8.628020693	..	..
Electricity production from natural gas sources (% of total)	Slovenia	SVN	0.016072003	2.150616559	2.454515382	3.011367413	2.902616013	3.615633193	3.372722797	3.072959216	3.416768548	3.222946875	..	..
Electricity production from natural gas sources (% of total)	Solomon Islands	SLB	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	Somalia	SOM	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	South Africa	ZAF	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from natural gas sources (% of total)	South Sudan	SSD	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	Spain	ESP	0.997976271	9.133581688	30.64124338	31.40714089	38.84454849	36.91587664	31.79505229	29.33047031	24.93961394	20.32039122	..	..
Electricity production from natural gas sources (% of total)	Sri Lanka	LKA	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from natural gas sources (% of total)	St. Kitts and Nevis	KNA	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	St. Lucia	LCA	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	St. Martin (French part)	MAF	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	St. Vincent and the Grenadines	VCT	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	Sudan	SDN	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from natural gas sources (% of total)	Suriname	SUR	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	Swaziland	SWZ	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	Sweden	SWE	0.270577598	0.318113901	0.406180646	0.553677859	0.402284281	1.133202542	1.937895729	1.030920974	0.535941743	1.019096585	..	..
Electricity production from natural gas sources (% of total)	Switzerland	CHE	0.601883842	1.296049846	1.263378128	1.115342354	1.089015858	1.064962726	1.56999894	1.563220584	1.354146799	1.3183829	..	..
Electricity production from natural gas sources (% of total)	Syrian Arab Republic	SYR	20.5322539	37.09798945	38.046831	31.23026758	31.3165785	45.66823682	54.96951285	53.44199881	52.61318456	..	..	..
Electricity production from natural gas sources (% of total)	Tajikistan	TJK	9.070869613	1.558222784	1.381753764	2.172173317	2.149006007	1.346404418	0.212960146	0.234018968	0.435960881	..	..	..
Electricity production from natural gas sources (% of total)	Tanzania	TZA	0	0	37.7429649	27.21186035	31.7373461	41.93412162	45.32485059	49.19908467	50.73339085	..	..	..
Electricity production from natural gas sources (% of total)	Thailand	THA	40.22093444	64.22267835	68.69585273	68.93944678	70.72022574	72.38070207	74.81851578	68.31766953	70.25404961	..	..	..
Electricity production from natural gas sources (% of total)	Timor-Leste	TMP	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	Togo	TGO	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from natural gas sources (% of total)	Tonga	TON	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	Trinidad and Tobago	TTO	99.04948281	99.57867741	99.16550765	99.51797811	99.46966757	99.45174041	99.71714791	99.72640219	99.73718791	..	..	..
Electricity production from natural gas sources (% of total)	Tunisia	TUN	63.67234555	87.58021895	91.38657071	88.69641167	94.52760565	95.39076842	95.76494549	97.69649335	96.99193773	..	..	..
Electricity production from natural gas sources (% of total)	Turkey	TUR	17.71197192	36.99588543	45.76940312	49.60638553	49.73591106	49.32704351	46.46793682	45.35796646	43.63287905	43.60810592	..	..
Electricity production from natural gas sources (% of total)	Turkmenistan	TKM	95.20876112	100	100	100	100	100	100	100	100	..	..	..
Electricity production from natural gas sources (% of total)	Turks and Caicos Islands	TCA	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	Tuvalu	TUV	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	Uganda	UGA	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	Ukraine	UKR	16.70618098	17.48535929	12.65311826	13.02419252	10.02824712	6.731982099	8.326793365	9.464623718	8.085681301	..	..	..
Electricity production from natural gas sources (% of total)	United Arab Emirates	ARE	96.28805621	96.90817144	97.96609154	98.13549523	98.29353118	98.41012222	98.5203831	98.59890858	98.6197945	..	..	..
Electricity production from natural gas sources (% of total)	United Kingdom	GBR	1.572909946	39.55312187	35.79502274	42.18962722	45.79674364	44.62942611	46.39497108	40.19240212	27.73123914	27.0592459	..	..
Electricity production from natural gas sources (% of total)	United States	USA	11.91668074	15.75529356	19.71396097	21.16591588	20.95741195	22.80158852	23.3758846	24.1586456	29.60945459	26.89554592	..	..
Electricity production from natural gas sources (% of total)	Uruguay	URY	0	0	0.053409293	0.021217908	0.079826662	0.214277659	0.727603456	0.879737046	0.075471698	..	..	..
Electricity production from natural gas sources (% of total)	Uzbekistan	UZB	76.39414115	73.31427108	72.06205813	78.6639428	69.97165992	75.15715716	73.48162476	75.33587786	73.83238095	..	..	..
Electricity production from natural gas sources (% of total)	Vanuatu	VUT	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	"Venezuela, RB"	VEN	26.15262723	17.27550985	13.48825415	16.02873528	14.66507959	15.13965546	19.91129509	17.1843125	19.67261058	..	..	..
Electricity production from natural gas sources (% of total)	Vietnam	VNM	0.069116461	16.39998494	40.31706148	39.79524833	42.31293258	43.69341749	46.50959401	37.89191144	35.75155684	..	..	..
Electricity production from natural gas sources (% of total)	Virgin Islands (U.S.)	VIR	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	West Bank and Gaza	WBG	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from natural gas sources (% of total)	"Yemen, Rep."	YEM	0	0	0	0	0	0	26.55061251	21.62423461	33.75892993	..	..	..
Electricity production from natural gas sources (% of total)	Zambia	ZMB	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from natural gas sources (% of total)	Zimbabwe	ZWE	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from nuclear sources (% of total)	Afghanistan	AFG	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from nuclear sources (% of total)	Albania	ALB	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from nuclear sources (% of total)	Algeria	DZA	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from nuclear sources (% of total)	American Samoa	ASM	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from nuclear sources (% of total)	Andorra	ADO	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from nuclear sources (% of total)	Angola	AGO	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from nuclear sources (% of total)	Antigua and Barbuda	ATG	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from nuclear sources (% of total)	Argentina	ARG	14.34962554	6.947474975	7.196661333	6.721554237	6.027762245	6.693788499	5.724755115	4.917602563	4.744910073	..	..	..
Electricity production from nuclear sources (% of total)	Armenia	ARM	0	33.65223229	44.43696347	43.28585961	42.65164645	43.97813437	38.36080727	34.27956411	28.7580886	..	..	..
Electricity production from nuclear sources (% of total)	Aruba	ABW	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from nuclear sources (% of total)	Australia	AUS	0	0	0	0	0	0	0	0	0	0	..	..
Electricity production from nuclear sources (% of total)	Austria	AUT	0	0	0	0	0	0	0	0	0	0	..	..
Electricity production from nuclear sources (% of total)	Azerbaijan	AZE	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from nuclear sources (% of total)	"Bahamas, The"	BHS	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from nuclear sources (% of total)	Bahrain	BHR	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from nuclear sources (% of total)	Bangladesh	BGD	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from nuclear sources (% of total)	Barbados	BRB	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from nuclear sources (% of total)	Belarus	BLR	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from nuclear sources (% of total)	Belgium	BEL	60.77789791	58.17959963	55.30065917	55.1001988	54.51826328	52.58808856	51.13263086	54.19063455	49.27906664	51.65651157	..	..
Electricity production from nuclear sources (% of total)	Belize	BLZ	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from nuclear sources (% of total)	Benin	BEN	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from nuclear sources (% of total)	Bermuda	BMU	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from nuclear sources (% of total)	Bhutan	BTN	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from nuclear sources (% of total)	Bolivia	BOL	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from nuclear sources (% of total)	Bosnia and Herzegovina	BIH	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from nuclear sources (% of total)	Botswana	BWA	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from nuclear sources (% of total)	Brazil	BRA	1.003944871	1.732825084	3.279939524	2.774364423	3.016626104	2.779750322	2.815926475	2.944766124	2.902968311	..	..	..
Electricity production from nuclear sources (% of total)	Brunei Darussalam	BRN	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from nuclear sources (% of total)	Bulgaria	BGR	34.79983864	44.72272794	42.83987517	34.1034539	35.36021891	35.99726292	33.13775344	32.61299802	33.88866227	..	..	..
Electricity production from nuclear sources (% of total)	Burkina Faso	BFA	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from nuclear sources (% of total)	Burundi	BDI	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from nuclear sources (% of total)	Cabo Verde	CPV	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from nuclear sources (% of total)	Cambodia	KHM	..	0	0	0	0	0	0	0	0	..	..	..
Electricity production from nuclear sources (% of total)	Cameroon	CMR	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from nuclear sources (% of total)	Canada	CAN	15.13709415	12.02105034	16.04305048	14.80304986	15.11340563	14.71870242	15.04165332	14.67174385	14.95448799	15.76554675	..	..
Electricity production from nuclear sources (% of total)	Cayman Islands	CYM	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from nuclear sources (% of total)	Central African Republic	CAF	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from nuclear sources (% of total)	Chad	TCD	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from nuclear sources (% of total)	Channel Islands	CHI	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from nuclear sources (% of total)	Chile	CHL	0	0	0	0	0	0	0	0	0	0	..	..
Electricity production from nuclear sources (% of total)	China	CHN	0	1.234076345	1.911022449	1.889883632	1.964222173	1.874241881	1.760169518	1.835325304	1.953830586	..	..	..
Electricity production from nuclear sources (% of total)	Colombia	COL	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from nuclear sources (% of total)	Comoros	COM	..	..	..	..	..	..	..	..	..	..	..	..
Electricity production from nuclear sources (% of total)	"Congo, Dem. Rep."	ZAR	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from nuclear sources (% of total)	"Congo, Rep."	COG	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from nuclear sources (% of total)	Costa Rica	CRI	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from nuclear sources (% of total)	Cote d'Ivoire	CIV	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from nuclear sources (% of total)	Croatia	HRV	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from nuclear sources (% of total)	Cuba	CUB	0	0	0	0	0	0	0	0	0	..	..	..
Electricity production from nuclear sources (% of total)	Curacao	CUW	..	..	..	..	..	..	..	..	..	..	..	..
